1.32867	6643.33	3.57002
1.32866	6643.31	3.59018
1.32875	6643.75	3.14357
1.32872	6643.6	3.29479
1.32872	6643.62	3.27417
1.32862	6643.1	3.79862
1.32862	6643.08	3.81594
1.32868	6643.41	3.48301
1.32868	6643.4	3.49844
1.32876	6643.81	3.08137
1.3288	6643.99	2.90953
1.32882	6644.12	2.77167
1.32886	6644.31	2.58233
1.32877	6643.83	3.07022
1.32879	6643.94	2.9516
1.32887	6644.34	2.55367
1.32875	6643.77	3.12685
1.32876	6643.78	3.11109
1.3288	6643.98	2.91988
1.32879	6643.96	2.93195
1.32879	6643.95	2.9411
1.32893	6644.64	2.25216
1.32894	6644.68	2.22014
1.32898	6644.88	2.02035
1.32894	6644.69	2.20709
1.32888	6644.42	2.47517
1.32889	6644.45	2.4488
1.32893	6644.65	2.24558
1.32884	6644.2	2.70047
1.32873	6643.64	3.25744
1.32883	6644.13	2.76288
1.32882	6644.1	2.79992
1.32883	6644.16	2.7361
1.32892	6644.58	2.31924
1.3288	6644.01	2.88378
1.32879	6643.96	2.93734
1.32894	6644.71	2.18963
1.32897	6644.87	2.02585
1.32899	6644.95	1.94548
1.32915	6645.73	1.16201
1.32922	6646.1	0.798928
1.32925	6646.24	0.655847
1.32926	6646.32	0.57381
1.32935	6646.74	0.158549
1.32927	6646.34	0.554074
1.32919	6645.94	0.956438
1.32923	6646.14	0.750756
1.32914	6645.68	1.2129
1.32916	6645.82	1.07149
1.32919	6645.96	0.938572
1.32908	6645.38	1.51364
1.32919	6645.94	0.956594
1.32937	6646.87	0.0296098
1.32938	6646.88	0.0109668
1.32928	6646.4	0.491563
1.32931	6646.55	0.344589
1.32929	6646.43	0.465086
1.32928	6646.4	0.495603
1.3293	6646.52	0.37336
1.32917	6645.83	1.06119
1.32914	6645.7	1.19165
1.32932	6646.61	0.285131
1.3293	6646.51	0.389914
1.32931	6646.53	0.365948
1.32929	6646.46	0.433795
1.32926	6646.31	0.585984
1.3293	6646.51	0.385557
1.32932	6646.6	0.292264
1.32936	6646.82	0.0757244
1.32931	6646.55	0.346869
1.32924	6646.19	0.701058
1.32932	6646.62	0.278408
1.32931	6646.57	0.329762
1.32934	6646.71	0.187631
1.32934	6646.7	0.1936
1.32926	6646.3	0.596634
1.32924	6646.22	0.67749
1.32919	6645.97	0.928993
1.3292	6646	0.891323
1.3292	6646.01	0.882741
1.32927	6646.37	0.523398
1.32928	6646.38	0.514303
1.32928	6646.38	0.516859
1.32925	6646.27	0.625546
1.32935	6646.77	0.130174
1.32932	6646.6	0.29913
1.32938	6646.89	0.00932477
1.32931	6646.56	0.332932
1.32931	6646.56	0.334419
1.32932	6646.59	0.309272
1.3293	6646.51	0.384823
1.32922	6646.09	0.801199
1.32918	6645.92	0.978727
1.32906	6645.3	1.59612
1.32909	6645.46	1.43365
1.3291	6645.48	1.41114
1.32913	6645.67	1.22567
1.32916	6645.81	1.08928
1.32911	6645.54	1.35259
1.32917	6645.83	1.06487
1.32907	6645.35	1.54533
1.32907	6645.37	1.5283
1.32918	6645.89	1.00241
1.32927	6646.37	0.521344
1.32928	6646.4	0.498503
1.32932	6646.59	0.301368
1.32923	6646.16	0.739835
1.32921	6646.03	0.866954
1.32921	6646.06	0.837788
1.32913	6645.65	1.24513
1.32919	6645.93	0.967861
1.32919	6645.94	0.95598
1.32915	6645.73	1.16519
1.32907	6645.34	1.5578
1.32906	6645.28	1.61928
1.32907	6645.37	1.52511
1.32896	6644.8	2.09096
1.32886	6644.3	2.59117
1.32887	6644.35	2.54794
1.32887	6644.35	2.54904
1.32893	6644.63	2.26525
1.32907	6645.37	1.52457
1.32916	6645.79	1.10603
1.32913	6645.65	1.24684
1.32912	6645.59	1.30811
1.32914	6645.69	1.20593
1.32932	6646.6	0.293087
